ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,PAY_AMT3,default payment next month
4071,200000,Female,University,Married,37,-2,-2,-2,4157,601,606,432,1602,0
4072,80000,Female,University,Single,28,0,0,0,47234,48147,3000,2007,1361,0
4073,360000,Male,Graduate,Married,35,-1,-1,-1,11936,21865,21983,4567,5236,0
4074,120000,Male,University,Single,49,0,0,0,38878,39917,2000,2000,2000,0
4075,230000,Male,Graduate,Single,28,0,0,2,70966,70366,5606,1050,1634,0
4076,60000,Female,University,Married,34,0,0,0,54316,55575,2770,1275,544,1
4077,90000,Male,University,Married,37,1,2,2,9549,9257,0,3200,572,0
4078,50000,Male,University,Single,29,3,2,2,49747,51075,2500,14,2000,1
4079,240000,Male,University,Married,31,-1,-1,-1,1051,475,475,1051,671,0
4080,230000,Female,University,Married,42,-1,-1,-1,6946,120,500,16000,9100,0
4081,80000,Female,Graduate,Single,23,0,0,0,23998,17442,3150,2000,6000,0
4082,400000,Female,Graduate,Single,28,-1,-1,-1,3299,6930,6978,2387,1127,0
4083,120000,Male,Graduate,Married,45,0,0,0,117775,117106,5700,6000,5000,0
4084,250000,Male,Graduate,Married,39,1,-1,-1,0,93,93,5354,167,0
4085,30000,Female,Graduate,Single,24,1,2,0,29846,28941,0,4000,600,0
4086,150000,Female,Graduate,Married,54,0,0,0,152059,150510,7100,5800,5300,0
4087,310000,Male,High_School,Single,37,2,2,0,207995,211176,8000,8000,10000,0
4088,150000,Male,University,Single,34,0,0,0,135587,138473,4000,4000,4500,0
4089,80000,Female,Graduate,Single,29,0,0,0,11040,5830,1500,2000,0,0
4090,200000,Female,Graduate,Married,37,1,-2,-2,0,0,0,0,0,1
4091,50000,Male,University,Single,24,0,0,0,35166,29045,1300,1106,1500,0
4092,190000,Male,University,Married,23,0,0,0,223483,183900,11837,6070,5136,1
4093,50000,Male,University,Single,33,2,0,0,30773,33275,4000,9000,0,0
4094,100000,Male,University,Single,31,1,2,2,24377,25167,1400,0,3100,1
4095,150000,Male,Graduate,Married,33,0,0,0,144761,146271,6005,5005,5005,0
4096,80000,Male,University,Single,43,0,0,0,19260,16902,1270,1874,0,0
4097,200000,Male,University,Married,30,1,-2,-2,736,736,736,736,736,0
4098,120000,Female,High_School,Single,46,0,0,0,116697,108828,4200,4715,3200,0
4099,60000,Female,University,Married,49,2,0,0,61093,57227,1739,1791,2378,1
4100,450000,Female,Other,Married,51,-1,-1,-1,144396,150396,6396,396,396,0
4101,120000,Male,Graduate,Single,32,-1,-1,-1,890,390,390,390,1480,1
4102,130000,Male,University,Married,43,-2,-2,-2,0,0,0,0,96963,0
4103,240000,Female,Graduate,Single,36,-1,-1,2,5367,6959,6959,15,0,1
4104,90000,Female,University,Single,26,0,0,0,11181,11237,3194,8823,0,0
4105,210000,Male,University,Single,25,2,0,0,7474,8625,1500,1500,1500,1
4106,90000,Female,University,Single,23,-1,-1,0,803,16983,16983,2000,500,0
4107,420000,Female,Graduate,Married,40,-2,-2,-2,1794,7748,7786,2965,18048,0
4108,290000,Male,Graduate,Married,63,0,0,0,183800,187658,6820,8500,7020,1
4109,390000,Male,Graduate,Single,29,0,0,2,43062,47142,5100,0,2000,0
4110,230000,Male,Graduate,Single,32,-2,-2,-2,489,0,0,1257,0,0
4111,90000,Female,University,Married,29,0,0,0,13770,14024,1522,3010,1500,0
4112,280000,Female,University,Married,45,1,-2,-1,0,0,0,3288,0,0
4113,280000,Female,Graduate,Single,28,-2,-2,-2,21670,15767,15846,15364,9948,0
4114,30000,Female,High_School,Married,25,-2,-1,0,0,20249,20657,1000,26408,0
4115,20000,Male,University,Married,38,-1,0,0,18596,19245,1342,1231,524,0
4116,180000,Female,Graduate,Married,43,-1,-1,-1,36484,24049,24049,91272,162,0
4117,70000,Female,High_School,Single,26,0,0,0,7139,8361,1500,2000,2000,1
4118,230000,Female,University,Married,34,-1,-1,-1,2007,3220,3229,6191,2782,0
4119,50000,Male,University,Single,36,0,0,2,17003,18157,3000,1000,1000,0
4120,250000,Male,University,Married,47,-1,-1,-1,10735,19147,19269,4192,5966,0
4121,140000,Male,Graduate,Married,47,0,0,0,109259,108015,5400,5211,4000,0
4122,140000,Female,University,Married,41,0,0,0,43616,44710,2100,2000,6000,0
4123,130000,Female,Graduate,Single,25,-1,-1,-1,1088,1521,1521,6044,1619,0
4124,120000,Female,University,Married,40,-2,-2,-2,73900,0,0,0,3663,0
4125,60000,Female,University,Single,43,1,2,0,44193,43205,0,5000,8100,1
4126,80000,Female,High_School,Single,32,0,0,0,77385,79038,2900,3200,3000,0
4127,240000,Female,Graduate,Married,41,-1,-1,-1,4420,16829,16920,4774,2442,0
4128,50000,Male,High_School,Married,32,0,0,0,46727,47973,2000,2005,1745,1
4129,270000,Female,Graduate,Single,33,-2,-2,-2,12091,0,0,6743,338,0
4130,170000,Female,Graduate,Married,52,-1,-1,2,2939,5447,3000,5,7509,0
4131,50000,Male,University,Married,51,0,0,0,42462,43684,1928,1200,300,1
4132,230000,Female,Other,Married,29,0,0,0,123436,127873,7000,6000,6000,0
4133,390000,Female,Graduate,Single,26,-2,-1,-1,5044,1248,1248,201925,6195,0
4134,200000,Female,University,Married,39,0,0,2,151955,158956,9201,5000,4500,1
4135,500000,Female,University,Married,27,0,0,0,174725,178556,6630,6831,6500,0
4136,30000,Female,Graduate,Single,25,3,2,0,14190,12900,0,2046,0,1
4137,450000,Female,Graduate,Single,33,-1,-1,-1,30627,3693,4008,6696,5000,0
4138,50000,Male,University,Single,25,0,0,-1,11014,11092,1402,694,1186,0
4139,50000,Female,Graduate,Single,26,0,0,0,48150,47684,1797,2113,2500,0
4140,220000,Male,Graduate,Single,48,0,0,0,115294,117945,6000,16000,0,0
4141,30000,Female,University,Single,33,0,0,0,29965,28048,2000,3000,3000,0
4142,50000,Female,High_School,Married,42,3,2,2,34542,30557,1000,1000,1000,0
4143,50000,Male,University,Married,31,0,0,0,48469,48872,2138,2095,1711,0
4144,30000,Female,University,Single,24,2,0,0,28510,28481,2000,1200,0,1
4145,200000,Female,Graduate,Single,42,-1,-1,2,660,1320,1320,0,1320,1
4146,50000,Female,University,Married,46,1,2,2,43244,42276,0,4000,1600,1
4147,80000,Female,University,Single,26,0,0,0,47788,45221,4000,3000,3000,0
4148,20000,Male,High_School,Married,26,3,2,3,10135,11926,2100,0,0,1
4149,70000,Female,University,Married,44,0,0,0,68687,69531,2545,2918,6329,0
4150,130000,Male,High_School,Married,44,0,0,-2,15722,0,0,0,0,0
4151,200000,Male,High_School,Married,34,0,0,0,192910,199344,10000,10000,6000,0
4152,320000,Female,Graduate,Married,34,-2,-2,-2,11317,2612,2617,1265,3031,0
4153,170000,Female,Graduate,Single,27,0,0,0,61785,17848,3848,4000,124208,0
4154,280000,Female,Graduate,Single,30,-1,-1,-1,8527,13219,13244,10157,29187,0
4155,10000,Female,University,Single,34,0,0,0,8014,9170,1300,1000,1166,0
4156,200000,Male,Graduate,Married,35,1,2,0,204441,198879,0,8555,10000,0
4157,70000,Male,University,Single,27,0,0,0,63298,65785,4100,2400,2500,0
4158,230000,Female,Graduate,Single,45,0,0,0,204625,205816,15006,15026,15000,0
4159,150000,Female,Graduate,Single,40,-1,-1,-1,800,2400,2400,0,0,0
4160,320000,Female,Graduate,Married,29,0,0,0,95322,98787,5000,2000,2000,0
4161,50000,Male,Graduate,Single,25,4,4,4,35906,37038,2000,2000,0,0
4162,200000,Female,University,Married,44,1,2,2,2667,2478,0,4000,14,1
4163,200000,Male,University,Married,39,-1,-1,-1,326,326,326,326,326,1
4164,160000,Female,University,Single,29,-1,-1,-1,2248,-2,0,4905,5525,0
4165,380000,Male,Graduate,Single,42,0,0,0,1837,4791,3000,2000,0,0
4166,50000,Male,University,Married,51,0,0,0,11583,16051,5000,10000,0,1
4167,500000,Female,University,Married,51,-2,-2,-2,8864,1462,1462,18661,45402,0
4168,150000,Male,High_School,Married,34,0,0,0,38808,39879,2000,1674,1636,0
4169,90000,Male,University,Single,33,0,0,0,56291,58385,3000,3000,2300,1
4170,60000,Male,University,Single,46,0,0,2,24677,26963,3000,2000,0,1
4171,140000,Male,Graduate,Single,27,-1,-1,-1,13497,15680,15688,4000,3218,0
4172,220000,Female,Graduate,Single,40,-1,-1,-1,13654,12312,12312,23031,7234,0
4173,450000,Male,High_School,Single,41,0,0,0,262138,242290,10027,8517,7020,0
4174,200000,Male,University,Married,48,0,0,-2,205150,0,0,0,0,0
4175,140000,Female,Graduate,Single,34,0,0,2,30996,33690,3200,1500,1800,1
4176,290000,Female,Graduate,Married,46,0,0,0,6615,8494,2000,2000,5000,1
4177,260000,Male,Graduate,Single,34,0,0,0,87281,96870,15000,20084,50029,0
4178,60000,Female,Graduate,Single,27,0,0,0,61015,58160,3016,5011,1005,0
4179,280000,Male,Graduate,Single,31,-1,-1,-1,12740,17239,17352,14575,16266,0
4180,310000,Female,High_School,Married,40,0,0,0,69569,71437,3366,2400,2212,0
4181,80000,Female,High_School,Married,50,0,0,0,6627,9503,3000,3000,3000,0
4182,150000,Female,Graduate,Single,33,0,-1,-1,74033,237,237,1426,1141,0
4183,80000,Male,University,Single,28,0,0,0,49302,35916,1412,1425,931,0
4184,480000,Female,University,Married,45,-1,-1,-1,1223,22308,22313,6083,5924,1
4185,350000,Female,University,Married,34,1,2,0,23589,22585,0,1700,1500,0
4186,230000,Male,Graduate,Single,30,1,-2,-2,0,0,0,0,0,0
4187,180000,Male,High_School,Single,46,0,0,0,109114,71952,2835,1500,1000,0
4188,50000,Male,University,Married,32,0,0,0,50764,50428,2200,1500,1500,1
4189,310000,Female,University,Married,43,1,2,2,266629,270414,9500,0,20000,1
4190,10000,Male,Graduate,Married,41,0,0,3,6859,9751,3000,0,0,0
4191,280000,Male,Graduate,Single,25,0,0,0,9895,7402,3011,3007,3019,0
4192,50000,Male,University,Single,52,0,0,0,50557,49214,2283,2225,1008,1
4193,50000,Female,University,Single,51,2,0,0,10728,11751,1504,2000,0,1
4194,10000,Female,Graduate,Single,22,1,3,2,8352,8078,0,0,1000,0
4195,290000,Male,Graduate,Married,43,0,0,0,294475,295310,12021,11212,8503,0
4196,240000,Male,Graduate,Single,33,1,-2,-2,0,0,0,0,0,0
4197,100000,Female,University,Single,26,1,2,0,48006,46561,0,2200,3000,1
4198,160000,Female,University,Single,25,-1,-1,-1,21570,7501,7545,10841,12448,0
4199,230000,Male,University,Married,46,0,0,0,170354,131022,7200,3348,2510,0
4200,230000,Female,University,Married,46,-2,-2,-2,0,0,0,0,0,0
4201,300000,Female,High_School,Married,41,1,-1,-1,0,1018,1018,687,1144,0
4202,500000,Male,High_School,Single,32,0,0,2,211508,183713,10070,3066,13366,0
4203,200000,Male,Graduate,Single,29,-1,0,0,1124,1206,1000,1000,1400,0
4204,210000,Female,Graduate,Single,44,0,0,0,125615,77485,5000,4000,3402,0
4205,50000,Female,University,Single,23,-1,-1,-1,373,-17,0,4247,1243,0
4206,130000,Male,University,Single,25,0,0,2,112561,119435,12421,0,7000,0
4207,90000,Female,University,Married,37,-1,-1,-1,2522,0,0,1261,1261,0
4208,80000,Female,High_School,Married,36,-1,-1,-1,5587,6906,6906,1470,1720,0
4209,30000,Male,High_School,Single,23,2,2,2,10732,20501,10000,1000,1000,0
4210,480000,Female,University,Single,30,1,-2,-2,0,0,0,0,0,0
4211,80000,Female,High_School,Married,41,0,0,0,54074,50967,10000,10000,5000,0
4212,90000,Female,University,Single,24,0,0,0,36179,36137,1953,2000,29982,0
4213,70000,Male,University,Married,31,1,2,2,32945,32133,0,3500,0,0
4214,50000,Male,High_School,Single,31,0,0,0,5458,7208,2000,10600,0,0
4215,110000,Female,High_School,Married,39,0,0,0,73064,70373,3900,3200,2600,0
4216,120000,Male,University,Single,30,0,0,0,100802,104378,5200,5500,5000,0
4217,180000,Male,University,Single,24,-2,-2,-2,2294,1290,1296,2120,901,0
4218,50000,Male,University,Single,33,1,2,2,40159,41323,2100,0,3400,1
4219,150000,Female,Graduate,Married,29,-1,-1,-1,2565,3648,3648,5586,0,0
4220,340000,Female,Graduate,Single,30,1,-2,-2,0,0,0,0,0,0
4221,300000,Female,University,Single,33,0,0,0,351232,298709,9198,7668,4429,0
4222,150000,Female,Graduate,Married,36,-1,0,0,123160,134948,20000,6100,4000,1
4223,30000,Male,Graduate,Single,38,2,0,0,69707,71904,4000,5000,8000,0
4224,50000,Male,University,Single,52,0,0,-1,47595,28491,8080,15012,10000,0
4225,100000,Male,Graduate,Married,42,-1,2,-1,2206,1016,0,452,1580,1
4226,270000,Female,University,Married,35,-1,-1,-1,165,165,165,165,165,0
4227,320000,Male,Graduate,Married,43,-1,-1,-1,3274,86251,86682,14871,260,1
4228,160000,Male,University,Single,26,-1,-1,-1,1236,1234,1234,4890,1010,0
4229,300000,Female,Graduate,Single,26,0,0,0,10545,10421,3000,5000,5000,0
4230,30000,Female,University,Married,49,0,0,0,2273,2127,2000,1300,0,1
4231,290000,Male,High_School,Married,41,-2,-2,-2,-4,-4,0,802,0,0
4232,180000,Female,University,Married,49,-2,-1,-1,106,3166,3166,106,59,0
4233,150000,Male,Graduate,Married,57,-2,-2,-2,153664,137074,22000,2509,2120,0
4234,60000,Female,University,Married,30,-1,0,0,54379,55029,2269,1385,1000,0
4235,260000,Female,Graduate,Single,33,-2,-2,-2,6475,2500,2500,500,210,0
4236,150000,Male,University,Married,32,0,0,0,143706,140120,6010,5007,5016,1
4237,230000,Male,High_School,Married,55,0,0,0,214423,214585,10000,10000,10000,0
4238,250000,Female,Graduate,Single,29,1,-2,-2,0,0,0,0,0,0
4239,70000,Female,University,Married,29,0,0,0,1929,2948,1054,1066,144,0
4240,360000,Male,High_School,Married,44,-1,-1,-1,1982,-18,0,3764,0,1
4241,200000,Male,Graduate,Married,34,-1,-1,-1,5879,5884,5884,5171,4598,0
4242,30000,Female,Graduate,Single,30,0,0,0,27851,29490,2100,1500,600,0
4243,20000,Male,University,Married,30,-1,-1,-1,1473,1473,1473,390,390,0
4244,80000,Male,High_School,Single,66,0,0,0,58592,52465,2912,3000,3000,0
4245,260000,Female,Graduate,Single,32,-2,-2,-2,-34,6846,6880,1486,174,0
4246,210000,Female,University,Married,35,0,0,0,64740,66692,3000,3000,2600,0
4247,50000,Male,High_School,Married,35,0,0,2,35214,37305,3900,2,500,0
4248,140000,Male,Graduate,Single,26,0,0,0,66526,65667,3990,4000,2000,0
4249,90000,Male,High_School,Married,42,2,2,2,48674,49895,2300,4116,2500,0
4250,20000,Male,University,Married,31,0,0,0,35651,20160,4960,1400,0,0
4251,360000,Male,Graduate,Married,44,-1,-1,-1,165,165,165,165,165,0
4252,580000,Female,University,Married,57,-1,-1,-1,20498,2290,2290,4968,4485,0
4253,180000,Male,University,Single,39,0,0,2,29478,32342,3353,0,2000,0
4254,60000,Male,University,Married,51,0,0,0,60557,58563,3040,3000,3000,0
4255,60000,Female,University,Married,25,0,0,0,39831,33147,4500,4500,2000,0
4256,50000,Male,University,Single,30,0,0,0,50995,50882,2500,1500,1226,0
4257,100000,Female,University,Married,39,-1,-1,-1,200,200,200,200,2795,0
4258,380000,Male,Graduate,Married,46,0,0,0,141102,84229,5034,2071,29,0
4259,310000,Female,Graduate,Married,37,-1,-1,-1,325,4373,4373,26863,7443,0
4260,50000,Male,University,Single,37,1,2,0,28731,27985,0,1482,1213,1
4261,20000,Male,University,Single,33,0,0,0,16128,17441,2000,2000,2001,0
4262,30000,Female,University,Single,50,0,0,2,27284,29001,4664,0,994,0
4263,50000,Female,University,Single,32,1,2,0,32814,32004,0,1550,1400,1
4264,30000,Female,High_School,Single,52,1,2,2,10033,6486,0,3192,0,1
4265,490000,Male,Graduate,Married,42,0,0,0,497657,498379,18260,18529,15000,0
4266,500000,Female,Graduate,Single,34,-1,0,0,218570,218978,18978,18778,36377,0
4267,80000,Male,High_School,Single,27,0,-1,-1,13165,2100,2100,0,0,0
4268,200000,Male,University,Married,33,0,0,-2,205150,0,0,0,0,0
4269,360000,Male,Graduate,Single,29,0,0,0,205119,209680,8270,8423,6753,0
4270,30000,Male,University,Married,39,0,0,0,29493,30346,2006,1500,3000,1
4271,170000,Female,Graduate,Married,36,0,0,0,46113,48241,3182,3000,1990,0
4272,10000,Male,University,Single,21,0,0,0,6703,8422,2000,1000,188,0
4273,230000,Female,University,Married,52,1,-2,-2,0,0,0,0,0,0
4274,200000,Male,Graduate,Married,49,-1,-1,-1,416,416,416,0,1248,1
4275,160000,Female,Graduate,Single,35,0,0,0,61089,53073,1965,1972,1509,0
4276,270000,Male,University,Married,34,2,0,0,275572,277585,10332,10000,18021,1
4277,80000,Male,University,Single,28,0,0,0,57798,50910,2050,1780,1800,0
4278,360000,Female,Graduate,Single,29,-1,-1,-1,1146,2500,2500,0,0,1
4279,140000,Female,University,Single,27,0,0,0,111820,104189,3817,4500,3500,0
4280,80000,Female,High_School,Single,43,0,0,0,76594,78254,3100,3100,1669,0
4281,200000,Female,Graduate,Single,25,0,0,0,1698,2751,1086,1000,1000,0
4282,80000,Female,Graduate,Single,25,-1,-1,-1,390,390,390,390,390,0
4283,390000,Male,Graduate,Married,35,0,0,0,28804,43996,20000,5006,5006,0
4284,80000,Female,University,Single,31,-1,-1,0,1019,8479,8479,2000,2000,1
4285,80000,Female,High_School,Married,44,0,0,0,40821,42443,2281,1411,1224,1
4286,20000,Male,University,Married,31,1,2,0,21635,19749,0,1303,690,1
4287,30000,Female,High_School,Single,22,0,0,0,28579,26683,2006,2041,2001,0
4288,60000,Male,Other,Single,23,-1,-1,-1,5363,262,1000,0,1000,0
4289,100000,Female,University,Single,25,0,0,0,59219,60464,2197,2500,2300,0
4290,100000,Male,University,Married,52,0,0,0,81382,72937,4611,4000,2387,0
4291,40000,Female,High_School,Married,48,0,0,0,69282,36108,3500,1750,1300,0
4292,120000,Female,Graduate,Single,30,-1,-1,-1,316,316,316,316,316,0
4293,20000,Female,High_School,Married,56,0,0,0,12685,13634,1188,1201,442,0
4294,310000,Female,University,Single,26,0,0,0,87717,93707,9156,2782,4013,0
4295,50000,Male,University,Single,23,1,2,0,19203,17242,0,1299,807,1
4296,500000,Male,University,Married,49,1,2,0,9502,9206,0,2000,2000,0
4297,290000,Male,High_School,Married,40,0,0,0,151996,155371,7800,7549,10000,0
4298,30000,Male,University,Single,34,0,0,0,19101,17444,1653,1110,0,0
4299,100000,Female,Graduate,Single,23,-1,-1,-1,850,0,0,8472,0,0
4300,360000,Female,Graduate,Single,31,-1,-1,-1,8288,21865,21888,44640,3904,0
4301,20000,Male,High_School,Married,51,-1,-1,-2,2300,0,0,0,0,1
4302,150000,Female,University,Married,37,1,2,2,108784,110405,4800,0,1240,1
4303,360000,Female,Graduate,Married,31,-1,-1,2,3680,9995,13517,0,4230,0
4304,490000,Female,University,Married,30,0,0,0,26088,24092,2003,2041,1092,0
4305,40000,Female,University,Married,44,-1,-1,-1,11770,4719,4740,922,4665,0
4306,100000,Female,High_School,Married,36,-1,-1,-1,1490,0,0,210,0,0
4307,20000,Female,University,Single,24,0,0,0,14367,16130,2001,2600,701,0
4308,500000,Female,University,Married,32,0,0,0,37664,9689,3000,1000,6000,0
4309,50000,Male,University,Single,28,-2,-2,-2,49703,50237,1761,1448,982,0
4310,260000,Male,Graduate,Single,34,-1,-1,-1,324,826,828,326,326,0
4311,140000,Female,University,Married,49,-1,-1,-2,2457,0,0,0,0,0
4312,260000,Male,Graduate,Single,49,-1,-1,-1,316,316,316,4866,316,0
4313,200000,Female,Graduate,Single,32,-1,-1,-1,3450,12113,12174,16239,19446,0
4314,50000,Female,University,Single,28,0,0,-1,47132,22104,1651,984,23001,0
4315,200000,Female,Graduate,Single,32,1,-1,-1,0,2300,2300,15093,0,0
4316,20000,Female,University,Single,26,0,0,0,6690,8628,2600,1500,1500,0
4317,10000,Male,High_School,Single,24,0,0,0,4050,5426,2000,2000,2000,0
4318,30000,Male,University,Single,34,0,0,0,28014,29248,1694,1200,8697,0
4319,170000,Female,High_School,Married,40,0,0,0,73784,73815,3663,3426,1317,0
4320,50000,Female,High_School,Married,45,0,0,0,4410,4055,4050,0,0,0
4321,420000,Female,Graduate,Single,34,-1,-1,-1,13207,6184,6222,9723,1045,1
4322,70000,Female,University,Married,30,0,0,0,8432,9596,1300,1200,1507,0
4323,300000,Female,University,Married,31,-1,-1,-1,316,316,316,17597,2000,0
4324,500000,Male,University,Single,31,2,2,2,533142,504834,3089,14000,14000,0
4325,20000,Female,University,Single,49,0,0,0,15945,16971,1288,3113,0,0
4326,280000,Female,Graduate,Single,30,0,0,0,161001,136271,5000,6000,4000,0
4327,150000,Male,Graduate,Married,41,-1,-1,-1,390,390,390,390,15080,0
4328,180000,Male,University,Married,35,-1,-1,-1,1099,1099,1099,1099,1099,0
4329,50000,Male,Graduate,Single,25,0,0,0,50401,46275,5000,0,0,0
4330,150000,Female,University,Single,24,1,-2,-1,0,0,0,3230,1085,0
4331,30000,Male,University,Single,26,1,4,3,24386,23744,0,0,0,0
4332,250000,Male,Graduate,Married,37,-2,-2,-2,-207,-207,0,0,0,0
4333,300000,Female,High_School,Married,39,0,0,2,37672,40743,4000,1446,0,0
4334,80000,Male,University,Married,30,0,0,0,110692,105273,3500,4000,2600,0
4335,50000,Female,High_School,Married,58,0,0,0,50019,18458,1400,1229,687,0
4336,120000,Male,High_School,Married,36,-1,-1,-1,326,326,326,326,326,0
4337,330000,Female,University,Married,39,8,7,6,377779,372355,0,0,0,1
4338,140000,Female,University,Single,30,0,0,0,107060,104629,4598,4333,3381,0
4339,150000,Female,University,Married,50,3,2,0,3227,3029,0,1000,0,0
4340,330000,Male,Graduate,Married,57,-1,-1,-1,3166,-206,552,5726,0,0
4341,380000,Female,Graduate,Married,34,2,2,2,322199,331518,16001,13150,13000,0
4342,50000,Male,University,Married,32,0,0,0,46253,46117,1998,3000,625,0
4343,120000,Female,Graduate,Single,26,0,0,0,104546,105326,4000,10000,4000,0
4344,150000,Female,University,Married,37,0,0,0,135211,142398,10109,10000,10000,0
4345,130000,Female,University,Married,38,0,0,0,127626,128136,5400,3100,3100,0
4346,160000,Female,University,Single,27,0,0,0,78592,80240,3700,1700,2000,0
4347,30000,Female,High_School,Married,44,-1,-1,2,1072,5122,4440,0,0,0
4348,370000,Male,University,Married,33,1,-2,-2,0,0,0,0,422,0
4349,180000,Female,Graduate,Married,51,-1,-1,-1,513,396,396,396,396,0
4350,50000,Male,University,Married,54,2,2,0,48580,47112,0,1500,1000,0
4351,170000,Female,Graduate,Single,34,-1,-1,-1,326,326,326,326,326,1
4352,60000,Female,University,Married,25,0,0,2,34733,37460,3600,0,2000,1
4353,20000,Male,University,Single,34,-1,-1,-1,13936,8643,8735,1973,17711,0
4354,20000,Male,University,Single,23,1,2,2,16332,18111,2500,1000,600,1
